fecha,municipio,promedio_pm25,promedio_pm10,promedio_o3,promedio_no2,ica_promedio_pm25,casos_sari_inusitada,casos_misc_pediatrico,casos_totales_respiratorios,pm25_media_movil_7d,pm25_media_movil_30d,categoria_ica_pm25,pm25_lag_1,pm25_lag_2,pm25_lag_3,pm25_lag_4,pm25_lag_5,pm25_lag_6,pm25_lag_7,poblacion_estimada,tasa_sari_por_100k,tasa_total_por_100k
2024-10-04,SABANETA,23.64,54.57,23.21,15.01,73.3,0,0,0,19.68,19.37,Regular / Aceptable,23.8,23.77,21.73,18.75,12.88,13.17,26.25,85000,0.0,0.0
2024-10-05,SABANETA,17.17,34.82,20.61,9.12,60.3,0,0,0,20.25,19.32,Regular / Aceptable,23.64,23.8,23.77,21.73,18.75,12.88,13.17,85000,0.0,0.0
2024-10-06,SABANETA,23.61,38.27,24.28,8.21,73.2,0,0,0,21.78,19.5,Regular / Aceptable,17.17,23.64,23.8,23.77,21.73,18.75,12.88,85000,0.0,0.0
2024-10-07,SABANETA,29.58,53.52,15.26,15.24,85.2,0,0,0,23.33,19.97,Regular / Aceptable,23.61,17.17,23.64,23.8,23.77,21.73,18.75,85000,0.0,0.0
2024-10-08,SABANETA,25.82,49.47,17.99,15.15,77.6,0,0,0,23.91,20.33,Regular / Aceptable,29.58,23.61,17.17,23.64,23.8,23.77,21.73,85000,0.0,0.0
2024-10-09,SABANETA,23.95,52.98,19.19,12.14,73.9,0,0,0,23.94,20.65,Regular / Aceptable,25.82,29.58,23.61,17.17,23.64,23.8,23.77,85000,0.0,0.0
2024-10-10,SABANETA,21.28,43.17,16.35,15.61,68.6,0,0,0,23.58,20.68,Regular / Aceptable,23.95,25.82,29.58,23.61,17.17,23.64,23.8,85000,0.0,0.0
2024-10-11,SABANETA,27.79,56.95,19.22,14.97,81.6,0,0,0,24.17,20.84,Regular / Aceptable,21.28,23.95,25.82,29.58,23.61,17.17,23.64,85000,0.0,0.0
2024-10-12,SABANETA,19.75,38.63,21.61,8.63,65.5,0,0,0,24.54,20.88,Regular / Aceptable,27.79,21.28,23.95,25.82,29.58,23.61,17.17,85000,0.0,0.0
2024-10-13,SABANETA,18.31,39.6,17.09,8.58,62.6,0,0,0,23.78,20.75,Regular / Aceptable,19.75,27.79,21.28,23.95,25.82,29.58,23.61,85000,0.0,0.0
2024-10-14,SABANETA,27.83,50.2,19.87,17.93,81.7,0,0,0,23.53,21.26,Regular / Aceptable,18.31,19.75,27.79,21.28,23.95,25.82,29.58,85000,0.0,0.0
2024-10-15,SABANETA,21.8,32.0,23.01,15.39,69.6,0,0,0,22.96,21.48,Regular / Aceptable,27.83,18.31,19.75,27.79,21.28,23.95,25.82,85000,0.0,0.0
2024-10-16,SABANETA,23.9,49.57,21.14,15.18,73.8,0,0,0,22.95,21.53,Regular / Aceptable,21.8,27.83,18.31,19.75,27.79,21.28,23.95,85000,0.0,0.0
2024-10-17,SABANETA,27.65,48.67,17.28,12.17,81.3,0,0,0,23.86,21.65,Regular / Aceptable,23.9,21.8,27.83,18.31,19.75,27.79,21.28,85000,0.0,0.0
2024-10-18,SABANETA,21.86,44.18,21.81,12.36,69.7,0,0,0,23.01,21.74,Regular / Aceptable,27.65,23.9,21.8,27.83,18.31,19.75,27.79,85000,0.0,0.0
2024-10-19,SABANETA,14.53,24.44,16.82,8.38,55.1,0,0,0,22.27,21.68,Regular / Aceptable,21.86,27.65,23.9,21.8,27.83,18.31,19.75,85000,0.0,0.0
2024-10-20,SABANETA,13.73,31.61,22.25,9.42,53.5,0,0,0,21.61,21.33,Regular / Aceptable,14.53,21.86,27.65,23.9,21.8,27.83,18.31,85000,0.0,0.0
2024-10-21,SABANETA,21.84,42.18,11.16,11.29,69.7,0,0,0,20.76,21.56,Regular / Aceptable,13.73,14.53,21.86,27.65,23.9,21.8,27.83,85000,0.0,0.0
2024-10-22,SABANETA,21.43,47.27,19.93,11.32,68.9,0,0,0,20.71,21.9,Regular / Aceptable,21.84,13.73,14.53,21.86,27.65,23.9,21.8,85000,0.0,0.0
2024-10-23,SABANETA,25.64,49.89,11.58,11.13,77.3,0,0,0,20.95,21.95,Regular / Aceptable,21.43,21.84,13.73,14.53,21.86,27.65,23.9,85000,0.0,0.0
2024-10-24,SABANETA,25.48,59.5,15.4,11.43,77.0,0,0,0,20.64,22.08,Regular / Aceptable,25.64,21.43,21.84,13.73,14.53,21.86,27.65,85000,0.0,0.0
2024-10-25,SABANETA,23.28,39.87,15.92,15.52,72.6,0,0,0,20.85,22.15,Regular / Aceptable,25.48,25.64,21.43,21.84,13.73,14.53,21.86,85000,0.0,0.0
2024-10-26,SABANETA,21.35,42.63,19.31,11.99,68.7,0,0,0,21.82,22.05,Regular / Aceptable,23.28,25.48,25.64,21.43,21.84,13.73,14.53,85000,0.0,0.0
2024-10-27,SABANETA,11.01,16.13,16.79,6.54,45.9,0,0,0,21.43,21.54,Buena,21.35,23.28,25.48,25.64,21.43,21.84,13.73,85000,0.0,0.0
2024-10-28,SABANETA,29.23,60.57,16.42,12.52,84.5,0,0,0,22.49,22.08,Regular / Aceptable,11.01,21.35,23.28,25.48,25.64,21.43,21.84,85000,0.0,0.0
2024-10-29,SABANETA,24.64,50.92,18.66,11.7,75.3,0,0,0,22.95,22.47,Regular / Aceptable,29.23,11.01,21.35,23.28,25.48,25.64,21.43,85000,0.0,0.0
2024-10-30,SABANETA,23.99,40.92,20.06,12.02,74.0,0,0,0,22.71,22.65,Regular / Aceptable,24.64,29.23,11.01,21.35,23.28,25.48,25.64,85000,0.0,0.0
2024-10-31,SABANETA,25.0,39.44,20.48,10.87,76.0,0,0,0,22.64,22.76,Regular / Aceptable,23.99,24.64,29.23,11.01,21.35,23.28,25.48,85000,0.0,0.0
2024-11-01,SABANETA,25.51,45.05,20.24,14.07,77.0,0,0,0,22.96,22.81,Regular / Aceptable,25.0,23.99,24.64,29.23,11.01,21.35,23.28,85000,0.0,0.0
2024-11-02,SABANETA,18.59,37.52,11.38,9.72,63.2,0,0,0,22.57,22.64,Regular / Aceptable,25.51,25.0,23.99,24.64,29.23,11.01,21.35,85000,0.0,0.0
2024-11-03,SABANETA,19.23,39.49,24.49,11.35,64.5,0,0,0,23.74,22.49,Regular / Aceptable,18.59,25.51,25.0,23.99,24.64,29.23,11.01,85000,0.0,0.0
2024-11-04,SABANETA,26.26,53.02,15.43,11.24,78.5,0,0,0,23.32,22.8,Regular / Aceptable,19.23,18.59,25.51,25.0,23.99,24.64,29.23,85000,0.0,0.0
2024-11-05,SABANETA,25.33,45.26,16.22,16.94,76.7,0,0,0,23.42,22.85,Regular / Aceptable,26.26,19.23,18.59,25.51,25.0,23.99,24.64,85000,0.0,0.0
2024-11-06,SABANETA,21.5,40.28,16.2,13.52,69.0,0,0,0,23.06,22.58,Regular / Aceptable,25.33,26.26,19.23,18.59,25.51,25.0,23.99,85000,0.0,0.0
2024-11-07,SABANETA,25.07,42.64,16.9,14.28,76.1,0,0,0,23.07,22.56,Regular / Aceptable,21.5,25.33,26.26,19.23,18.59,25.51,25.0,85000,0.0,0.0
2024-11-08,SABANETA,23.64,47.12,17.66,11.16,73.3,0,0,0,22.8,22.55,Regular / Aceptable,25.07,21.5,25.33,26.26,19.23,18.59,25.51,85000,0.0,0.0
2024-11-09,SABANETA,18.2,31.54,18.83,7.53,62.4,0,0,0,22.75,22.45,Regular / Aceptable,23.64,25.07,21.5,25.33,26.26,19.23,18.59,85000,0.0,0.0
2024-11-10,SABANETA,20.34,42.59,22.44,10.32,66.7,0,0,0,22.91,22.2,Regular / Aceptable,18.2,23.64,25.07,21.5,25.33,26.26,19.23,85000,0.0,0.0
2024-11-11,SABANETA,26.25,41.05,22.58,14.53,78.5,0,0,0,22.9,22.41,Regular / Aceptable,20.34,18.2,23.64,25.07,21.5,25.33,26.26,85000,0.0,0.0
2024-11-12,SABANETA,25.38,56.6,19.05,13.48,76.8,0,0,0,22.91,22.65,Regular / Aceptable,26.25,20.34,18.2,23.64,25.07,21.5,25.33,85000,0.0,0.0
2024-11-13,SABANETA,26.57,47.83,19.59,9.13,79.1,0,0,0,23.64,22.61,Regular / Aceptable,25.38,26.25,20.34,18.2,23.64,25.07,21.5,85000,0.0,0.0
2024-11-14,SABANETA,25.89,50.08,21.52,12.86,77.8,0,0,0,23.75,22.74,Regular / Aceptable,26.57,25.38,26.25,20.34,18.2,23.64,25.07,85000,0.0,0.0
2024-11-15,SABANETA,22.06,45.49,18.28,16.72,70.1,0,0,0,23.53,22.68,Regular / Aceptable,25.89,26.57,25.38,26.25,20.34,18.2,23.64,85000,0.0,0.0
2024-11-16,SABANETA,19.19,32.78,16.54,11.02,64.4,0,0,0,23.67,22.4,Regular / Aceptable,22.06,25.89,26.57,25.38,26.25,20.34,18.2,85000,0.0,0.0
2024-11-17,SABANETA,23.02,39.54,20.46,6.47,72.0,0,0,0,24.05,22.44,Regular / Aceptable,19.19,22.06,25.89,26.57,25.38,26.25,20.34,85000,0.0,0.0
2024-11-18,SABANETA,22.87,36.63,20.49,14.27,71.7,0,0,0,23.57,22.72,Regular / Aceptable,23.02,19.19,22.06,25.89,26.57,25.38,26.25,85000,0.0,0.0
2024-11-19,SABANETA,17.72,31.53,20.16,14.81,61.4,0,0,0,22.47,22.85,Regular / Aceptable,22.87,23.02,19.19,22.06,25.89,26.57,25.38,85000,0.0,0.0
2024-11-20,SABANETA,26.18,41.92,20.61,10.76,78.4,0,0,0,22.42,23.0,Regular / Aceptable,17.72,22.87,23.02,19.19,22.06,25.89,26.57,85000,0.0,0.0
2024-11-21,SABANETA,22.55,44.03,16.41,11.72,71.1,0,0,0,21.94,23.03,Regular / Aceptable,26.18,17.72,22.87,23.02,19.19,22.06,25.89,85000,0.0,0.0
2024-11-22,SABANETA,24.29,47.98,16.15,12.44,74.6,0,0,0,22.26,22.99,Regular / Aceptable,22.55,26.18,17.72,22.87,23.02,19.19,22.06,85000,0.0,0.0
2024-11-23,SABANETA,21.52,49.79,15.64,11.21,69.0,0,0,0,22.59,22.86,Regular / Aceptable,24.29,22.55,26.18,17.72,22.87,23.02,19.19,85000,0.0,0.0
2024-11-24,SABANETA,23.96,49.35,20.37,8.72,73.9,0,0,0,22.73,22.88,Regular / Aceptable,21.52,24.29,22.55,26.18,17.72,22.87,23.02,85000,0.0,0.0
2024-11-25,SABANETA,29.56,64.17,11.1,13.75,85.1,0,0,0,23.68,23.15,Regular / Aceptable,23.96,21.52,24.29,22.55,26.18,17.72,22.87,85000,0.0,0.0
2024-11-26,SABANETA,20.54,33.54,19.41,13.38,67.1,0,0,0,24.09,23.47,Regular / Aceptable,29.56,23.96,21.52,24.29,22.55,26.18,17.72,85000,0.0,0.0
2024-11-27,SABANETA,22.56,37.13,18.51,11.74,71.1,0,0,0,23.57,23.25,Regular / Aceptable,20.54,29.56,23.96,21.52,24.29,22.55,26.18,85000,0.0,0.0
2024-11-28,SABANETA,24.14,51.66,18.54,10.23,74.3,0,0,0,23.8,23.23,Regular / Aceptable,22.56,20.54,29.56,23.96,21.52,24.29,22.55,85000,0.0,0.0
2024-11-29,SABANETA,27.93,58.81,20.14,14.01,81.9,0,0,0,24.32,23.36,Regular / Aceptable,24.14,22.56,20.54,29.56,23.96,21.52,24.29,85000,0.0,0.0
2024-11-30,SABANETA,15.37,37.27,17.55,13.41,56.7,0,0,0,23.44,23.04,Regular / Aceptable,27.93,24.14,22.56,20.54,29.56,23.96,21.52,85000,0.0,0.0
2024-12-01,SABANETA,14.25,30.0,17.36,11.86,54.5,0,0,0,22.05,22.67,Regular / Aceptable,15.37,27.93,24.14,22.56,20.54,29.56,23.96,85000,0.0,0.0
2024-12-02,SABANETA,22.42,42.15,21.09,10.56,70.8,0,0,0,21.03,22.79,Regular / Aceptable,14.25,15.37,27.93,24.14,22.56,20.54,29.56,85000,0.0,0.0
2024-12-03,SABANETA,19.8,38.31,12.56,15.19,65.6,0,0,0,20.92,22.81,Regular / Aceptable,22.42,14.25,15.37,27.93,24.14,22.56,20.54,85000,0.0,0.0
2024-12-04,SABANETA,21.15,39.94,12.97,14.42,68.3,0,0,0,20.72,22.64,Regular / Aceptable,19.8,22.42,14.25,15.37,27.93,24.14,22.56,85000,0.0,0.0
2024-12-05,SABANETA,19.55,34.07,24.14,14.88,65.1,0,0,0,20.07,22.45,Regular / Aceptable,21.15,19.8,22.42,14.25,15.37,27.93,24.14,85000,0.0,0.0
2024-12-06,SABANETA,22.39,45.44,14.88,13.71,70.8,0,0,0,19.28,22.48,Regular / Aceptable,19.55,21.15,19.8,22.42,14.25,15.37,27.93,85000,0.0,0.0
2024-12-07,SABANETA,13.78,27.1,17.87,8.03,53.6,0,0,0,19.05,22.1,Regular / Aceptable,22.39,19.55,21.15,19.8,22.42,14.25,15.37,85000,0.0,0.0
2024-12-08,SABANETA,11.12,22.16,15.34,8.24,46.3,0,0,0,18.6,21.68,Buena,13.78,22.39,19.55,21.15,19.8,22.42,14.25,85000,0.0,0.0
2024-12-09,SABANETA,18.23,34.83,17.87,14.93,62.5,0,0,0,18.0,21.69,Regular / Aceptable,11.12,13.78,22.39,19.55,21.15,19.8,22.42,85000,0.0,0.0
2024-12-10,SABANETA,24.37,48.25,19.47,11.72,74.7,0,0,0,18.66,21.82,Regular / Aceptable,18.23,11.12,13.78,22.39,19.55,21.15,19.8,85000,0.0,0.0
2024-12-11,SABANETA,19.68,34.94,16.11,17.02,65.4,0,0,0,18.45,21.6,Regular / Aceptable,24.37,18.23,11.12,13.78,22.39,19.55,21.15,85000,0.0,0.0
2024-12-12,SABANETA,22.69,49.05,19.67,14.54,71.4,0,0,0,18.89,21.51,Regular / Aceptable,19.68,24.37,18.23,11.12,13.78,22.39,19.55,85000,0.0,0.0
2024-12-13,SABANETA,20.27,37.72,11.21,12.38,66.5,0,0,0,18.59,21.3,Regular / Aceptable,22.69,19.68,24.37,18.23,11.12,13.78,22.39,85000,0.0,0.0
2024-12-14,SABANETA,15.4,31.07,18.67,8.36,56.8,0,0,0,18.82,20.95,Regular / Aceptable,20.27,22.69,19.68,24.37,18.23,11.12,13.78,85000,0.0,0.0
2024-12-15,SABANETA,12.45,20.16,15.58,9.0,50.9,0,0,0,19.01,20.63,Regular / Aceptable,15.4,20.27,22.69,19.68,24.37,18.23,11.12,85000,0.0,0.0
2024-12-16,SABANETA,19.11,41.12,13.77,12.36,64.2,0,0,0,19.14,20.63,Regular / Aceptable,12.45,15.4,20.27,22.69,19.68,24.37,18.23,85000,0.0,0.0
2024-12-17,SABANETA,20.72,39.06,19.49,16.01,67.4,0,0,0,18.62,20.55,Regular / Aceptable,19.11,12.45,15.4,20.27,22.69,19.68,24.37,85000,0.0,0.0
2024-12-18,SABANETA,17.08,33.5,19.64,15.46,60.2,0,0,0,18.25,20.36,Regular / Aceptable,20.72,19.11,12.45,15.4,20.27,22.69,19.68,85000,0.0,0.0
2024-12-19,SABANETA,20.48,44.98,15.28,12.85,67.0,0,0,0,17.93,20.45,Regular / Aceptable,17.08,20.72,19.11,12.45,15.4,20.27,22.69,85000,0.0,0.0
2024-12-20,SABANETA,19.05,37.95,15.38,10.52,64.1,0,0,0,17.76,20.21,Regular / Aceptable,20.48,17.08,20.72,19.11,12.45,15.4,20.27,85000,0.0,0.0
2024-12-21,SABANETA,13.6,25.15,16.28,11.01,53.2,0,0,0,17.5,19.92,Regular / Aceptable,19.05,20.48,17.08,20.72,19.11,12.45,15.4,85000,0.0,0.0
2024-12-22,SABANETA,15.34,34.75,20.38,9.03,56.7,0,0,0,17.91,19.62,Regular / Aceptable,13.6,19.05,20.48,17.08,20.72,19.11,12.45,85000,0.0,0.0
2024-12-23,SABANETA,20.35,35.35,17.97,10.64,66.7,0,0,0,18.09,19.58,Regular / Aceptable,15.34,13.6,19.05,20.48,17.08,20.72,19.11,85000,0.0,0.0
2024-12-24,SABANETA,15.75,31.91,21.27,14.84,57.5,0,0,0,17.38,19.3,Regular / Aceptable,20.35,15.34,13.6,19.05,20.48,17.08,20.72,85000,0.0,0.0
2024-12-25,SABANETA,18.93,33.91,21.53,13.28,63.9,0,0,0,17.64,18.95,Regular / Aceptable,15.75,20.35,15.34,13.6,19.05,20.48,17.08,85000,0.0,0.0
2024-12-26,SABANETA,19.76,42.76,23.5,16.18,65.5,0,0,0,17.54,18.92,Regular / Aceptable,18.93,15.75,20.35,15.34,13.6,19.05,20.48,85000,0.0,0.0
2024-12-27,SABANETA,20.3,43.76,22.11,10.62,66.6,0,0,0,17.72,18.85,Regular / Aceptable,19.76,18.93,15.75,20.35,15.34,13.6,19.05,85000,0.0,0.0
2024-12-28,SABANETA,20.54,45.32,18.29,10.34,67.1,0,0,0,18.71,18.73,Regular / Aceptable,20.3,19.76,18.93,15.75,20.35,15.34,13.6,85000,0.0,0.0
2024-12-29,SABANETA,18.06,32.68,15.56,9.33,62.1,0,0,0,19.1,18.4,Regular / Aceptable,20.54,20.3,19.76,18.93,15.75,20.35,15.34,85000,0.0,0.0
2024-12-30,SABANETA,22.33,40.2,19.09,14.06,70.7,0,0,0,19.38,18.63,Regular / Aceptable,18.06,20.54,20.3,19.76,18.93,15.75,20.35,85000,0.0,0.0
2024-12-31,SABANETA,18.03,34.11,25.03,16.33,62.1,0,0,0,19.71,18.76,Regular / Aceptable,22.33,18.06,20.54,20.3,19.76,18.93,15.75,85000,0.0,0.0
2025-01-01,SABANETA,21.35,42.38,26.44,14.09,68.7,0,0,0,20.05,18.72,Regular / Aceptable,18.03,22.33,18.06,20.54,20.3,19.76,18.93,85000,0.0,0.0
2025-01-02,SABANETA,20.89,46.79,25.45,15.17,67.8,0,0,0,20.21,18.76,Regular / Aceptable,21.35,18.03,22.33,18.06,20.54,20.3,19.76,85000,0.0,0.0
2025-01-03,SABANETA,21.18,34.28,25.0,13.2,68.4,0,0,0,20.34,18.76,Regular / Aceptable,20.89,21.35,18.03,22.33,18.06,20.54,20.3,85000,0.0,0.0
2025-01-04,SABANETA,13.18,23.54,22.61,13.49,52.4,0,0,0,19.29,18.55,Regular / Aceptable,21.18,20.89,21.35,18.03,22.33,18.06,20.54,85000,0.0,0.0
2025-01-05,SABANETA,11.72,25.28,29.91,5.97,48.8,0,0,0,18.38,18.19,Buena,13.18,21.18,20.89,21.35,18.03,22.33,18.06,85000,0.0,0.0
2025-01-06,SABANETA,20.96,41.23,28.59,14.64,67.9,0,0,0,18.19,18.43,Regular / Aceptable,11.72,13.18,21.18,20.89,21.35,18.03,22.33,85000,0.0,0.0
2025-01-07,SABANETA,21.28,44.85,27.42,13.06,68.6,0,0,0,18.65,18.77,Regular / Aceptable,20.96,11.72,13.18,21.18,20.89,21.35,18.03,85000,0.0,0.0
2025-01-08,SABANETA,19.83,37.32,26.17,12.36,65.7,0,0,0,18.43,18.82,Regular / Aceptable,21.28,20.96,11.72,13.18,21.18,20.89,21.35,85000,0.0,0.0
2025-01-09,SABANETA,21.64,37.66,24.53,16.78,69.3,0,0,0,18.54,18.73,Regular / Aceptable,19.83,21.28,20.96,11.72,13.18,21.18,20.89,85000,0.0,0.0
2025-01-10,SABANETA,18.32,43.2,17.39,11.28,62.6,0,0,0,18.13,18.69,Regular / Aceptable,21.64,19.83,21.28,20.96,11.72,13.18,21.18,85000,0.0,0.0
2025-01-11,SABANETA,16.3,30.65,24.4,11.34,58.6,0,0,0,18.58,18.47,Regular / Aceptable,18.32,21.64,19.83,21.28,20.96,11.72,13.18,85000,0.0,0.0
2025-01-12,SABANETA,15.75,23.34,24.31,10.31,57.5,0,0,0,19.15,18.32,Regular / Aceptable,16.3,18.32,21.64,19.83,21.28,20.96,11.72,85000,0.0,0.0
2025-01-13,SABANETA,21.64,43.01,24.49,12.3,69.3,1,0,1,19.25,18.53,Regular / Aceptable,15.75,16.3,18.32,21.64,19.83,21.28,20.96,85000,1.18,1.18
2025-01-14,SABANETA,25.79,57.77,26.2,10.91,77.6,0,0,0,19.9,18.98,Regular / Aceptable,21.64,15.75,16.3,18.32,21.64,19.83,21.28,85000,0.0,0.0
2025-01-15,SABANETA,16.26,30.19,28.37,14.69,58.5,0,0,0,19.39,18.88,Regular / Aceptable,25.79,21.64,15.75,16.3,18.32,21.64,19.83,85000,0.0,0.0
2025-01-16,SABANETA,20.94,39.98,26.01,14.88,67.9,0,0,0,19.29,18.89,Regular / Aceptable,16.26,25.79,21.64,15.75,16.3,18.32,21.64,85000,0.0,0.0
2025-01-17,SABANETA,22.31,43.05,33.13,14.08,70.6,0,0,0,19.86,19.06,Regular / Aceptable,20.94,16.26,25.79,21.64,15.75,16.3,18.32,85000,0.0,0.0
2025-01-18,SABANETA,14.04,24.64,20.05,9.87,54.1,0,0,0,19.53,18.85,Regular / Aceptable,22.31,20.94,16.26,25.79,21.64,15.75,16.3,85000,0.0,0.0
2025-01-19,SABANETA,17.39,27.48,21.92,8.48,60.8,0,0,0,19.77,18.79,Regular / Aceptable,14.04,22.31,20.94,16.26,25.79,21.64,15.75,85000,0.0,0.0
2025-01-20,SABANETA,23.46,34.52,28.26,12.96,72.9,0,0,0,20.03,19.12,Regular / Aceptable,17.39,14.04,22.31,20.94,16.26,25.79,21.64,85000,0.0,0.0
2025-01-21,SABANETA,24.14,44.19,27.77,10.69,74.3,0,0,0,19.79,19.41,Regular / Aceptable,23.46,17.39,14.04,22.31,20.94,16.26,25.79,85000,0.0,0.0
2025-01-22,SABANETA,16.74,33.46,19.21,10.98,59.5,0,0,0,19.86,19.29,Regular / Aceptable,24.14,23.46,17.39,14.04,22.31,20.94,16.26,85000,0.0,0.0
2025-01-23,SABANETA,19.19,33.12,20.51,15.49,64.4,0,0,0,19.61,19.41,Regular / Aceptable,16.74,24.14,23.46,17.39,14.04,22.31,20.94,85000,0.0,0.0
2025-01-24,SABANETA,21.36,38.03,24.74,12.0,68.7,0,0,0,19.47,19.49,Regular / Aceptable,19.19,16.74,24.14,23.46,17.39,14.04,22.31,85000,0.0,0.0
2025-01-25,SABANETA,13.79,28.04,30.37,10.4,53.6,0,0,0,19.44,19.29,Regular / Aceptable,21.36,19.19,16.74,24.14,23.46,17.39,14.04,85000,0.0,0.0
2025-01-26,SABANETA,15.72,29.27,29.95,7.56,57.4,0,0,0,19.2,19.14,Regular / Aceptable,13.79,21.36,19.19,16.74,24.14,23.46,17.39,85000,0.0,0.0
2025-01-27,SABANETA,19.38,43.86,26.98,12.01,64.8,0,0,0,18.62,19.1,Regular / Aceptable,15.72,13.79,21.36,19.19,16.74,24.14,23.46,85000,0.0,0.0
2025-01-28,SABANETA,18.28,30.37,28.22,13.96,62.6,0,0,0,17.78,19.11,Regular / Aceptable,19.38,15.72,13.79,21.36,19.19,16.74,24.14,85000,0.0,0.0
2025-01-29,SABANETA,16.44,23.25,21.32,10.85,58.9,0,0,0,17.74,18.91,Regular / Aceptable,18.28,19.38,15.72,13.79,21.36,19.19,16.74,85000,0.0,0.0
2025-01-30,SABANETA,22.13,44.22,29.02,13.58,70.3,0,0,0,18.16,19.05,Regular / Aceptable,16.44,18.28,19.38,15.72,13.79,21.36,19.19,85000,0.0,0.0
2025-01-31,SABANETA,21.22,50.08,29.29,15.67,68.4,0,0,0,18.14,19.04,Regular / Aceptable,22.13,16.44,18.28,19.38,15.72,13.79,21.36,85000,0.0,0.0
2025-02-01,SABANETA,15.98,30.05,32.65,9.89,58.0,0,0,0,18.45,18.88,Regular / Aceptable,21.22,22.13,16.44,18.28,19.38,15.72,13.79,85000,0.0,0.0
2025-02-02,SABANETA,11.72,23.05,24.63,13.07,48.8,0,0,0,17.88,18.56,Buena,15.98,21.22,22.13,16.44,18.28,19.38,15.72,85000,0.0,0.0
2025-02-03,SABANETA,16.97,32.98,18.01,11.51,59.9,0,0,0,17.53,18.69,Regular / Aceptable,11.72,15.98,21.22,22.13,16.44,18.28,19.38,85000,0.0,0.0
2025-02-04,SABANETA,22.92,42.88,21.75,14.73,71.8,0,0,0,18.2,19.06,Regular / Aceptable,16.97,11.72,15.98,21.22,22.13,16.44,18.28,85000,0.0,0.0
2025-02-05,SABANETA,23.73,43.8,26.3,14.23,73.5,0,0,0,19.24,19.16,Regular / Aceptable,22.92,16.97,11.72,15.98,21.22,22.13,16.44,85000,0.0,0.0
2025-02-06,SABANETA,18.85,33.03,24.4,11.6,63.7,0,0,0,18.77,19.07,Regular / Aceptable,23.73,22.92,16.97,11.72,15.98,21.22,22.13,85000,0.0,0.0
2025-02-07,SABANETA,20.09,43.68,25.27,14.91,66.2,0,0,0,18.61,19.08,Regular / Aceptable,18.85,23.73,22.92,16.97,11.72,15.98,21.22,85000,0.0,0.0
2025-02-08,SABANETA,19.47,34.94,23.22,3.63,64.9,0,0,0,19.11,19.01,Regular / Aceptable,20.09,18.85,23.73,22.92,16.97,11.72,15.98,85000,0.0,0.0
2025-02-09,SABANETA,13.32,28.81,25.98,8.24,52.6,0,0,0,19.34,18.84,Regular / Aceptable,19.47,20.09,18.85,23.73,22.92,16.97,11.72,85000,0.0,0.0
2025-02-10,SABANETA,23.27,43.88,25.12,13.03,72.5,0,0,0,20.24,19.08,Regular / Aceptable,13.32,19.47,20.09,18.85,23.73,22.92,16.97,85000,0.0,0.0
2025-02-11,SABANETA,21.6,37.65,18.87,15.23,69.2,0,0,0,20.05,19.27,Regular / Aceptable,23.27,13.32,19.47,20.09,18.85,23.73,22.92,85000,0.0,0.0
2025-02-12,SABANETA,22.53,44.45,21.08,12.72,71.1,0,0,0,19.88,19.3,Regular / Aceptable,21.6,23.27,13.32,19.47,20.09,18.85,23.73,85000,0.0,0.0
2025-02-13,SABANETA,23.82,50.96,29.48,12.44,73.6,0,0,0,20.59,19.24,Regular / Aceptable,22.53,21.6,23.27,13.32,19.47,20.09,18.85,85000,0.0,0.0
2025-02-14,SABANETA,19.48,35.48,23.99,11.84,65.0,0,0,0,20.5,19.34,Regular / Aceptable,23.82,22.53,21.6,23.27,13.32,19.47,20.09,85000,0.0,0.0
2025-02-15,SABANETA,16.82,32.38,32.71,9.51,59.6,0,0,0,20.12,19.21,Regular / Aceptable,19.48,23.82,22.53,21.6,23.27,13.32,19.47,85000,0.0,0.0
2025-02-16,SABANETA,16.29,26.33,25.64,9.7,58.6,0,0,0,20.54,19.0,Regular / Aceptable,16.82,19.48,23.82,22.53,21.6,23.27,13.32,85000,0.0,0.0
2025-02-17,SABANETA,20.02,35.26,19.78,13.78,66.0,0,0,0,20.08,19.2,Regular / Aceptable,16.29,16.82,19.48,23.82,22.53,21.6,23.27,85000,0.0,0.0
2025-02-18,SABANETA,21.73,37.56,21.74,13.92,69.5,0,0,0,20.1,19.35,Regular / Aceptable,20.02,16.29,16.82,19.48,23.82,22.53,21.6,85000,0.0,0.0
2025-02-19,SABANETA,22.3,41.42,22.63,13.88,70.6,0,0,0,20.07,19.31,Regular / Aceptable,21.73,20.02,16.29,16.82,19.48,23.82,22.53,85000,0.0,0.0
2025-02-20,SABANETA,21.1,49.2,25.86,12.45,68.2,0,0,0,19.68,19.21,Regular / Aceptable,22.3,21.73,20.02,16.29,16.82,19.48,23.82,85000,0.0,0.0
2025-02-21,SABANETA,18.74,42.99,30.17,9.39,63.5,0,0,0,19.57,19.28,Regular / Aceptable,21.1,22.3,21.73,20.02,16.29,16.82,19.48,85000,0.0,0.0
2025-02-22,SABANETA,13.79,25.8,21.48,14.18,53.6,0,0,0,19.14,19.1,Regular / Aceptable,18.74,21.1,22.3,21.73,20.02,16.29,16.82,85000,0.0,0.0
2025-02-23,SABANETA,13.18,23.96,25.78,8.05,52.4,0,0,0,18.69,18.82,Regular / Aceptable,13.79,18.74,21.1,22.3,21.73,20.02,16.29,85000,0.0,0.0
